lr: 0.05
batch_size: 256
txt_file_name: ./preparing_clip/pth/cifar100_a_photo_of_label.pth
Epoch: [0][0/196]	 loss 35.03744	 loss_align: 27.8351 loss_distill: 7.2024 
Epoch: [34][20/196]	 loss 2.63070	 loss_align: 0.1319 loss_distill: 2.4988 
Epoch: [34][25/196]	 loss 2.79559	 loss_align: 0.1438 loss_distill: 2.6518 
Epoch: [34][30/196]	 loss 2.90763	 loss_align: 0.1284 loss_distill: 2.7793 
Epoch: [34][35/196]	 loss 2.73778	 loss_align: 0.1264 loss_distill: 2.6114 
Epoch: [34][40/196]	 loss 2.80268	 loss_align: 0.1299 loss_distill: 2.6728 
Epoch: [34][45/196]	 loss 2.73149	 loss_align: 0.1581 loss_distill: 2.5734 
Epoch: [34][50/196]	 loss 2.61015	 loss_align: 0.1306 loss_distill: 2.4795 
Epoch: [34][55/196]	 loss 2.88047	 loss_align: 0.1174 loss_distill: 2.7631 
Epoch: [34][60/196]	 loss 2.83032	 loss_align: 0.2093 loss_distill: 2.6210 
Epoch: [34][65/196]	 loss 2.86671	 loss_align: 0.1545 loss_distill: 2.7123 
Epoch: [34][70/196]	 loss 2.77422	 loss_align: 0.0978 loss_distill: 2.6764 
Epoch: [34][75/196]	 loss 2.51638	 loss_align: 0.0858 loss_distill: 2.4306 
Epoch: [34][80/196]	 loss 2.80801	 loss_align: 0.1583 loss_distill: 2.6497 
Epoch: [34][85/196]	 loss 2.56184	 loss_align: 0.0820 loss_distill: 2.4798 
Epoch: [34][90/196]	 loss 3.01845	 loss_align: 0.1430 loss_distill: 2.8754 
Epoch: [34][95/196]	 loss 2.82201	 loss_align: 0.1496 loss_distill: 2.6724 
Epoch: [34][100/196]	 loss 2.57494	 loss_align: 0.0785 loss_distill: 2.4964 
Epoch: [34][105/196]	 loss 2.82092	 loss_align: 0.1390 loss_distill: 2.6819 
Epoch: [34][110/196]	 loss 3.10020	 loss_align: 0.1705 loss_distill: 2.9297 
Epoch: [34][115/196]	 loss 2.76988	 loss_align: 0.0984 loss_distill: 2.6715 
Epoch: [34][120/196]	 loss 2.80868	 loss_align: 0.1202 loss_distill: 2.6885 
Epoch: [34][125/196]	 loss 2.66619	 loss_align: 0.1225 loss_distill: 2.5437 
Epoch: [34][130/196]	 loss 2.65395	 loss_align: 0.1190 loss_distill: 2.5350 
Epoch: [34][135/196]	 loss 2.65987	 loss_align: 0.0988 loss_distill: 2.5611 
Epoch: [34][140/196]	 loss 2.86591	 loss_align: 0.0963 loss_distill: 2.7696 
Epoch: [34][145/196]	 loss 2.62320	 loss_align: 0.1195 loss_distill: 2.5037 
Epoch: [34][150/196]	 loss 2.61676	 loss_align: 0.0937 loss_distill: 2.5231 
Epoch: [34][155/196]	 loss 2.61210	 loss_align: 0.0876 loss_distill: 2.5245 
Epoch: [34][160/196]	 loss 2.71925	 loss_align: 0.1529 loss_distill: 2.5663 
Epoch: [34][165/196]	 loss 2.62260	 loss_align: 0.0935 loss_distill: 2.5291 
Epoch: [34][170/196]	 loss 2.57284	 loss_align: 0.1072 loss_distill: 2.4656 
Epoch: [34][175/196]	 loss 2.61057	 loss_align: 0.2156 loss_distill: 2.3950 
Epoch: [34][180/196]	 loss 2.83004	 loss_align: 0.1028 loss_distill: 2.7272 
Epoch: [34][185/196]	 loss 2.92627	 loss_align: 0.1959 loss_distill: 2.7303 
Epoch: [34][190/196]	 loss 2.79163	 loss_align: 0.1870 loss_distill: 2.6046 
Epoch: [34][195/196]	 loss 0.47161	 loss_align: 0.0277 loss_distill: 0.4440 
Train Epoch: 34 Avg Loss: 2.7294 Batch_size: 256 lr: 0.01658863 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [35][0/196]	 loss 2.82371	 loss_align: 0.1726 loss_distill: 2.6511 
Epoch: [35][5/196]	 loss 2.75537	 loss_align: 0.0922 loss_distill: 2.6632 
Epoch: [35][10/196]	 loss 2.72706	 loss_align: 0.1024 loss_distill: 2.6247 
Epoch: [35][15/196]	 loss 2.67523	 loss_align: 0.1453 loss_distill: 2.5299 
Epoch: [35][20/196]	 loss 2.84059	 loss_align: 0.1153 loss_distill: 2.7253 
Epoch: [35][25/196]	 loss 2.61792	 loss_align: 0.1501 loss_distill: 2.4678 
Epoch: [35][30/196]	 loss 2.64622	 loss_align: 0.1316 loss_distill: 2.5146 
Epoch: [35][35/196]	 loss 2.70111	 loss_align: 0.0881 loss_distill: 2.6130 
Epoch: [35][40/196]	 loss 2.70400	 loss_align: 0.0681 loss_distill: 2.6359 
Epoch: [35][45/196]	 loss 2.76702	 loss_align: 0.1076 loss_distill: 2.6594 
Epoch: [35][50/196]	 loss 2.75901	 loss_align: 0.0954 loss_distill: 2.6636 
Epoch: [35][55/196]	 loss 2.80581	 loss_align: 0.0948 loss_distill: 2.7110 
Epoch: [35][60/196]	 loss 2.96826	 loss_align: 0.1523 loss_distill: 2.8160 
Epoch: [35][65/196]	 loss 2.66864	 loss_align: 0.1012 loss_distill: 2.5675 
Epoch: [35][70/196]	 loss 2.68917	 loss_align: 0.1104 loss_distill: 2.5788 
Epoch: [35][75/196]	 loss 2.50534	 loss_align: 0.0857 loss_distill: 2.4197 
Epoch: [35][80/196]	 loss 2.83822	 loss_align: 0.1584 loss_distill: 2.6799 
Epoch: [35][85/196]	 loss 2.87837	 loss_align: 0.1341 loss_distill: 2.7443 
Epoch: [35][90/196]	 loss 2.56745	 loss_align: 0.0984 loss_distill: 2.4690 
Epoch: [35][95/196]	 loss 2.72732	 loss_align: 0.1082 loss_distill: 2.6192 
Epoch: [35][100/196]	 loss 2.81900	 loss_align: 0.1149 loss_distill: 2.7041 
Epoch: [35][105/196]	 loss 2.64934	 loss_align: 0.0852 loss_distill: 2.5642 
Epoch: [35][110/196]	 loss 2.51711	 loss_align: 0.0626 loss_distill: 2.4545 
Epoch: [35][115/196]	 loss 2.69240	 loss_align: 0.0874 loss_distill: 2.6050 
Epoch: [35][120/196]	 loss 2.83663	 loss_align: 0.1439 loss_distill: 2.6927 
Epoch: [35][125/196]	 loss 2.61118	 loss_align: 0.0844 loss_distill: 2.5267 
Epoch: [35][130/196]	 loss 2.79373	 loss_align: 0.0812 loss_distill: 2.7125 
Epoch: [35][135/196]	 loss 2.63160	 loss_align: 0.1054 loss_distill: 2.5262 
Epoch: [35][140/196]	 loss 2.97184	 loss_align: 0.1227 loss_distill: 2.8491 
Epoch: [35][145/196]	 loss 2.72737	 loss_align: 0.1116 loss_distill: 2.6157 
Epoch: [35][150/196]	 loss 2.74043	 loss_align: 0.1393 loss_distill: 2.6012 
Epoch: [35][155/196]	 loss 2.59406	 loss_align: 0.0968 loss_distill: 2.4973 
Epoch: [35][160/196]	 loss 2.41144	 loss_align: 0.0918 loss_distill: 2.3196 
Epoch: [35][165/196]	 loss 2.62432	 loss_align: 0.1671 loss_distill: 2.4573 
Epoch: [35][170/196]	 loss 2.75276	 loss_align: 0.0915 loss_distill: 2.6613 
Epoch: [35][175/196]	 loss 2.80849	 loss_align: 0.1602 loss_distill: 2.6483 
Epoch: [35][180/196]	 loss 2.51948	 loss_align: 0.0875 loss_distill: 2.4320 
Epoch: [35][185/196]	 loss 2.81173	 loss_align: 0.1245 loss_distill: 2.6873 
Epoch: [35][190/196]	 loss 2.57127	 loss_align: 0.1016 loss_distill: 2.4697 
Epoch: [35][195/196]	 loss 0.33148	 loss_align: 0.0522 loss_distill: 0.2793 
Train Epoch: 35 Avg Loss: 2.7244 Batch_size: 256 lr: 0.01960061 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [36][0/196]	 loss 2.64933	 loss_align: 0.1625 loss_distill: 2.4868 
Epoch: [36][5/196]	 loss 2.60313	 loss_align: 0.1001 loss_distill: 2.5030 
Epoch: [36][10/196]	 loss 2.60149	 loss_align: 0.1276 loss_distill: 2.4739 
Epoch: [36][15/196]	 loss 2.74151	 loss_align: 0.2019 loss_distill: 2.5396 
Epoch: [36][20/196]	 loss 2.54614	 loss_align: 0.1266 loss_distill: 2.4196 
Epoch: [36][25/196]	 loss 2.72892	 loss_align: 0.1497 loss_distill: 2.5792 
Epoch: [36][30/196]	 loss 2.52660	 loss_align: 0.0936 loss_distill: 2.4330 
Epoch: [36][35/196]	 loss 2.45135	 loss_align: 0.1486 loss_distill: 2.3028 
Epoch: [36][40/196]	 loss 2.89004	 loss_align: 0.1424 loss_distill: 2.7477 
Epoch: [36][45/196]	 loss 2.53415	 loss_align: 0.1146 loss_distill: 2.4196 
Epoch: [36][50/196]	 loss 2.71520	 loss_align: 0.1024 loss_distill: 2.6128 
Epoch: [36][55/196]	 loss 2.58935	 loss_align: 0.1003 loss_distill: 2.4890 
Epoch: [36][60/196]	 loss 2.55044	 loss_align: 0.0810 loss_distill: 2.4695 
Epoch: [36][65/196]	 loss 2.86141	 loss_align: 0.0868 loss_distill: 2.7746 
Epoch: [36][70/196]	 loss 2.57982	 loss_align: 0.1219 loss_distill: 2.4579 
Epoch: [36][75/196]	 loss 2.69713	 loss_align: 0.1131 loss_distill: 2.5840 
Epoch: [36][80/196]	 loss 2.64060	 loss_align: 0.1028 loss_distill: 2.5378 
Epoch: [36][85/196]	 loss 2.77803	 loss_align: 0.1796 loss_distill: 2.5985 
Epoch: [36][90/196]	 loss 2.96301	 loss_align: 0.1158 loss_distill: 2.8472 
Epoch: [36][95/196]	 loss 2.75872	 loss_align: 0.1437 loss_distill: 2.6150 
Epoch: [36][100/196]	 loss 2.85305	 loss_align: 0.1297 loss_distill: 2.7234 
Epoch: [36][105/196]	 loss 2.93029	 loss_align: 0.1015 loss_distill: 2.8287 
Epoch: [36][110/196]	 loss 2.48571	 loss_align: 0.0886 loss_distill: 2.3971 
Epoch: [36][115/196]	 loss 2.69810	 loss_align: 0.1529 loss_distill: 2.5451 
Epoch: [36][120/196]	 loss 2.79089	 loss_align: 0.1046 loss_distill: 2.6863 
Epoch: [36][125/196]	 loss 2.46501	 loss_align: 0.1580 loss_distill: 2.3070 
Epoch: [36][130/196]	 loss 2.67553	 loss_align: 0.1146 loss_distill: 2.5609 
Epoch: [36][135/196]	 loss 2.66662	 loss_align: 0.0940 loss_distill: 2.5726 
Epoch: [36][140/196]	 loss 2.51926	 loss_align: 0.0778 loss_distill: 2.4414 
Epoch: [36][145/196]	 loss 2.59643	 loss_align: 0.1176 loss_distill: 2.4788 
Epoch: [36][150/196]	 loss 2.71708	 loss_align: 0.1355 loss_distill: 2.5816 
Epoch: [36][155/196]	 loss 2.74355	 loss_align: 0.1082 loss_distill: 2.6354 
Epoch: [36][160/196]	 loss 2.80242	 loss_align: 0.1460 loss_distill: 2.6564 
Epoch: [36][165/196]	 loss 2.75556	 loss_align: 0.0986 loss_distill: 2.6570 
Epoch: [36][170/196]	 loss 2.66178	 loss_align: 0.0949 loss_distill: 2.5668 
Epoch: [36][175/196]	 loss 2.52211	 loss_align: 0.0981 loss_distill: 2.4240 
Epoch: [36][180/196]	 loss 2.72511	 loss_align: 0.0732 loss_distill: 2.6519 
Epoch: [36][185/196]	 loss 2.85911	 loss_align: 0.1175 loss_distill: 2.7416 
Epoch: [36][190/196]	 loss 2.93721	 loss_align: 0.1654 loss_distill: 2.7718 
Epoch: [36][195/196]	 loss 0.19820	 loss_align: 0.0170 loss_distill: 0.1812 
Train Epoch: 36 Avg Loss: 2.7048 Batch_size: 256 lr: 0.02269849 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [37][0/196]	 loss 2.70854	 loss_align: 0.1166 loss_distill: 2.5919 
Epoch: [37][5/196]	 loss 2.54577	 loss_align: 0.1504 loss_distill: 2.3953 
Epoch: [37][10/196]	 loss 2.96858	 loss_align: 0.0929 loss_distill: 2.8757 
Epoch: [37][15/196]	 loss 2.78902	 loss_align: 0.1866 loss_distill: 2.6025 
Epoch: [37][20/196]	 loss 2.74827	 loss_align: 0.0868 loss_distill: 2.6615 
Epoch: [37][25/196]	 loss 2.80298	 loss_align: 0.1463 loss_distill: 2.6567 
Epoch: [37][30/196]	 loss 2.79946	 loss_align: 0.1415 loss_distill: 2.6579 
Epoch: [37][35/196]	 loss 2.71622	 loss_align: 0.1021 loss_distill: 2.6141 
Epoch: [37][40/196]	 loss 2.75059	 loss_align: 0.1034 loss_distill: 2.6472 
Epoch: [37][45/196]	 loss 2.75110	 loss_align: 0.0902 loss_distill: 2.6609 
Epoch: [37][50/196]	 loss 2.68088	 loss_align: 0.1474 loss_distill: 2.5335 
Epoch: [37][55/196]	 loss 2.70013	 loss_align: 0.1320 loss_distill: 2.5681 
Epoch: [37][60/196]	 loss 2.92244	 loss_align: 0.1786 loss_distill: 2.7438 
Epoch: [37][65/196]	 loss 2.78227	 loss_align: 0.0777 loss_distill: 2.7045 
Epoch: [37][70/196]	 loss 2.82462	 loss_align: 0.1465 loss_distill: 2.6781 
Epoch: [37][75/196]	 loss 2.80914	 loss_align: 0.0810 loss_distill: 2.7281 
Epoch: [37][80/196]	 loss 2.54690	 loss_align: 0.0797 loss_distill: 2.4672 
Epoch: [37][85/196]	 loss 2.70503	 loss_align: 0.0934 loss_distill: 2.6116 
Epoch: [37][90/196]	 loss 2.63307	 loss_align: 0.1286 loss_distill: 2.5045 
Epoch: [37][95/196]	 loss 2.71709	 loss_align: 0.0991 loss_distill: 2.6180 
Epoch: [37][100/196]	 loss 2.68657	 loss_align: 0.1483 loss_distill: 2.5383 
Epoch: [37][105/196]	 loss 2.72827	 loss_align: 0.0852 loss_distill: 2.6431 
Epoch: [37][110/196]	 loss 2.91431	 loss_align: 0.0959 loss_distill: 2.8184 
Epoch: [37][115/196]	 loss 2.83057	 loss_align: 0.1299 loss_distill: 2.7007 
Epoch: [37][120/196]	 loss 2.91376	 loss_align: 0.1532 loss_distill: 2.7605 
Epoch: [37][125/196]	 loss 2.80472	 loss_align: 0.1354 loss_distill: 2.6694 
Epoch: [37][130/196]	 loss 2.68259	 loss_align: 0.0934 loss_distill: 2.5892 
Epoch: [37][135/196]	 loss 2.70792	 loss_align: 0.1023 loss_distill: 2.6057 
Epoch: [37][140/196]	 loss 2.70538	 loss_align: 0.1097 loss_distill: 2.5956 
Epoch: [37][145/196]	 loss 2.79180	 loss_align: 0.1120 loss_distill: 2.6798 
Epoch: [37][150/196]	 loss 2.52147	 loss_align: 0.0936 loss_distill: 2.4278 
Epoch: [37][155/196]	 loss 2.94948	 loss_align: 0.1262 loss_distill: 2.8233 
Epoch: [37][160/196]	 loss 2.66875	 loss_align: 0.1442 loss_distill: 2.5246 
Epoch: [37][165/196]	 loss 2.93175	 loss_align: 0.1894 loss_distill: 2.7424 
Epoch: [37][170/196]	 loss 2.81245	 loss_align: 0.0802 loss_distill: 2.7323 
Epoch: [37][175/196]	 loss 2.55260	 loss_align: 0.1246 loss_distill: 2.4280 
Epoch: [37][180/196]	 loss 2.74024	 loss_align: 0.1181 loss_distill: 2.6221 
Epoch: [37][185/196]	 loss 2.71316	 loss_align: 0.2268 loss_distill: 2.4864 
Epoch: [37][190/196]	 loss 2.80027	 loss_align: 0.1184 loss_distill: 2.6818 
Epoch: [37][195/196]	 loss 0.34086	 loss_align: 0.0292 loss_distill: 0.3116 
Train Epoch: 37 Avg Loss: 2.7203 Batch_size: 256 lr: 0.02583342 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [38][0/196]	 loss 2.79472	 loss_align: 0.1490 loss_distill: 2.6458 
Epoch: [38][5/196]	 loss 2.51411	 loss_align: 0.1245 loss_distill: 2.3897 
Epoch: [38][10/196]	 loss 3.00540	 loss_align: 0.0554 loss_distill: 2.9500 
Epoch: [38][15/196]	 loss 2.83059	 loss_align: 0.0764 loss_distill: 2.7542 
Epoch: [38][20/196]	 loss 2.47534	 loss_align: 0.1382 loss_distill: 2.3371 
Epoch: [38][25/196]	 loss 2.75800	 loss_align: 0.1269 loss_distill: 2.6311 
Epoch: [38][30/196]	 loss 2.49211	 loss_align: 0.1265 loss_distill: 2.3656 
Epoch: [38][35/196]	 loss 2.52583	 loss_align: 0.1038 loss_distill: 2.4220 
Epoch: [38][40/196]	 loss 2.73777	 loss_align: 0.1146 loss_distill: 2.6231 
Epoch: [38][45/196]	 loss 2.95691	 loss_align: 0.1304 loss_distill: 2.8266 
Epoch: [38][50/196]	 loss 2.51279	 loss_align: 0.1027 loss_distill: 2.4101 
Epoch: [38][55/196]	 loss 2.53264	 loss_align: 0.0716 loss_distill: 2.4610 
Epoch: [38][60/196]	 loss 2.56752	 loss_align: 0.1032 loss_distill: 2.4643 
Epoch: [38][65/196]	 loss 2.44796	 loss_align: 0.0805 loss_distill: 2.3675 
Epoch: [38][70/196]	 loss 2.93814	 loss_align: 0.1597 loss_distill: 2.7785 
Epoch: [38][75/196]	 loss 3.05902	 loss_align: 0.1174 loss_distill: 2.9416 
Epoch: [38][80/196]	 loss 2.86798	 loss_align: 0.1838 loss_distill: 2.6841 
Epoch: [38][85/196]	 loss 2.63244	 loss_align: 0.1073 loss_distill: 2.5252 
Epoch: [38][90/196]	 loss 2.86920	 loss_align: 0.0960 loss_distill: 2.7732 
Epoch: [38][95/196]	 loss 2.89333	 loss_align: 0.0896 loss_distill: 2.8038 
Epoch: [38][100/196]	 loss 2.91877	 loss_align: 0.1907 loss_distill: 2.7281 
Epoch: [38][105/196]	 loss 2.64069	 loss_align: 0.1216 loss_distill: 2.5190 
Epoch: [38][110/196]	 loss 2.75525	 loss_align: 0.1280 loss_distill: 2.6273 
Epoch: [38][115/196]	 loss 2.83163	 loss_align: 0.1220 loss_distill: 2.7097 
Epoch: [38][120/196]	 loss 2.78943	 loss_align: 0.1118 loss_distill: 2.6776 
Epoch: [38][125/196]	 loss 2.36603	 loss_align: 0.1257 loss_distill: 2.2403 
Epoch: [38][130/196]	 loss 2.72071	 loss_align: 0.1123 loss_distill: 2.6084 
Epoch: [38][135/196]	 loss 2.73589	 loss_align: 0.1252 loss_distill: 2.6106 
Epoch: [38][140/196]	 loss 2.60316	 loss_align: 0.0976 loss_distill: 2.5056 
Epoch: [38][145/196]	 loss 2.73341	 loss_align: 0.0712 loss_distill: 2.6622 
Epoch: [38][150/196]	 loss 2.64587	 loss_align: 0.1436 loss_distill: 2.5023 
Epoch: [38][155/196]	 loss 2.63459	 loss_align: 0.0941 loss_distill: 2.5404 
Epoch: [38][160/196]	 loss 2.72583	 loss_align: 0.0955 loss_distill: 2.6303 
Epoch: [38][165/196]	 loss 2.66683	 loss_align: 0.1404 loss_distill: 2.5265 
Epoch: [38][170/196]	 loss 2.53850	 loss_align: 0.0948 loss_distill: 2.4437 
Epoch: [38][175/196]	 loss 2.86786	 loss_align: 0.0934 loss_distill: 2.7744 
Epoch: [38][180/196]	 loss 2.70186	 loss_align: 0.2113 loss_distill: 2.4905 
Epoch: [38][185/196]	 loss 2.98327	 loss_align: 0.1335 loss_distill: 2.8498 
Epoch: [38][190/196]	 loss 2.75596	 loss_align: 0.1176 loss_distill: 2.6383 
Epoch: [38][195/196]	 loss 0.06749	 loss_align: 0.0225 loss_distill: 0.0450 
Train Epoch: 38 Avg Loss: 2.7103 Batch_size: 256 lr: 0.02895597 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [39][0/196]	 loss 2.41824	 loss_align: 0.1085 loss_distill: 2.3097 
Epoch: [39][5/196]	 loss 2.81705	 loss_align: 0.1276 loss_distill: 2.6894 
Epoch: [39][10/196]	 loss 2.86834	 loss_align: 0.1133 loss_distill: 2.7550 
Epoch: [39][15/196]	 loss 2.82479	 loss_align: 0.0802 loss_distill: 2.7446 
Epoch: [39][20/196]	 loss 2.88085	 loss_align: 0.1569 loss_distill: 2.7239 
Epoch: [39][25/196]	 loss 2.63860	 loss_align: 0.1065 loss_distill: 2.5321 
Epoch: [39][30/196]	 loss 2.93417	 loss_align: 0.1373 loss_distill: 2.7968 
Epoch: [39][35/196]	 loss 2.73236	 loss_align: 0.1506 loss_distill: 2.5818 
Epoch: [39][40/196]	 loss 2.64846	 loss_align: 0.0758 loss_distill: 2.5727 
Epoch: [39][45/196]	 loss 2.51052	 loss_align: 0.1033 loss_distill: 2.4072 
Epoch: [39][50/196]	 loss 2.81614	 loss_align: 0.1513 loss_distill: 2.6648 
Epoch: [39][55/196]	 loss 2.77255	 loss_align: 0.1335 loss_distill: 2.6391 
Epoch: [39][60/196]	 loss 2.83579	 loss_align: 0.1642 loss_distill: 2.6716 
Epoch: [39][65/196]	 loss 2.87336	 loss_align: 0.1641 loss_distill: 2.7093 
Epoch: [39][70/196]	 loss 2.98269	 loss_align: 0.1242 loss_distill: 2.8584 
Epoch: [39][75/196]	 loss 2.88300	 loss_align: 0.1369 loss_distill: 2.7461 
Epoch: [39][80/196]	 loss 2.80318	 loss_align: 0.1174 loss_distill: 2.6858 
Epoch: [39][85/196]	 loss 2.65632	 loss_align: 0.0985 loss_distill: 2.5578 
Epoch: [39][90/196]	 loss 2.85651	 loss_align: 0.1822 loss_distill: 2.6743 
Epoch: [39][95/196]	 loss 2.86325	 loss_align: 0.0987 loss_distill: 2.7645 
Epoch: [39][100/196]	 loss 2.65638	 loss_align: 0.0868 loss_distill: 2.5695 
Epoch: [39][105/196]	 loss 2.92235	 loss_align: 0.1282 loss_distill: 2.7942 
Epoch: [39][110/196]	 loss 2.72247	 loss_align: 0.1070 loss_distill: 2.6154 
Epoch: [39][115/196]	 loss 2.64624	 loss_align: 0.1005 loss_distill: 2.5458 
Epoch: [39][120/196]	 loss 2.95275	 loss_align: 0.1146 loss_distill: 2.8382 
Epoch: [39][125/196]	 loss 2.71755	 loss_align: 0.1422 loss_distill: 2.5754 
Epoch: [39][130/196]	 loss 2.95979	 loss_align: 0.1577 loss_distill: 2.8021 
Epoch: [39][135/196]	 loss 2.54865	 loss_align: 0.1024 loss_distill: 2.4462 
Epoch: [39][140/196]	 loss 2.59054	 loss_align: 0.0939 loss_distill: 2.4967 
Epoch: [39][145/196]	 loss 2.80821	 loss_align: 0.2080 loss_distill: 2.6002 
Epoch: [39][150/196]	 loss 2.83236	 loss_align: 0.1380 loss_distill: 2.6944 
Epoch: [39][155/196]	 loss 2.63076	 loss_align: 0.1699 loss_distill: 2.4608 
Epoch: [39][160/196]	 loss 2.56479	 loss_align: 0.1200 loss_distill: 2.4448 
Epoch: [39][165/196]	 loss 2.76294	 loss_align: 0.1089 loss_distill: 2.6540 
Epoch: [39][170/196]	 loss 2.90775	 loss_align: 0.0993 loss_distill: 2.8084 
Epoch: [39][175/196]	 loss 2.59013	 loss_align: 0.0992 loss_distill: 2.4909 
Epoch: [39][180/196]	 loss 2.69935	 loss_align: 0.1024 loss_distill: 2.5969 
Epoch: [39][185/196]	 loss 2.63651	 loss_align: 0.1104 loss_distill: 2.5261 
Epoch: [39][190/196]	 loss 2.87583	 loss_align: 0.0958 loss_distill: 2.7800 
Epoch: [39][195/196]	 loss 0.43932	 loss_align: 0.0185 loss_distill: 0.4208 
Train Epoch: 39 Avg Loss: 2.7225 Batch_size: 256 lr: 0.03201690 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [40][0/196]	 loss 2.92482	 loss_align: 0.1365 loss_distill: 2.7883 
Epoch: [40][5/196]	 loss 2.73879	 loss_align: 0.0720 loss_distill: 2.6668 
Epoch: [40][10/196]	 loss 2.82411	 loss_align: 0.0975 loss_distill: 2.7266 
Epoch: [40][15/196]	 loss 2.69605	 loss_align: 0.1463 loss_distill: 2.5498 
Epoch: [40][20/196]	 loss 2.74730	 loss_align: 0.0947 loss_distill: 2.6526 
Epoch: [40][25/196]	 loss 2.59958	 loss_align: 0.0943 loss_distill: 2.5053 
Epoch: [40][30/196]	 loss 2.87026	 loss_align: 0.1123 loss_distill: 2.7580 
Epoch: [40][35/196]	 loss 2.56351	 loss_align: 0.0911 loss_distill: 2.4724 
Epoch: [40][40/196]	 loss 2.71869	 loss_align: 0.1481 loss_distill: 2.5706 
Epoch: [40][45/196]	 loss 2.88595	 loss_align: 0.2099 loss_distill: 2.6760 
Epoch: [40][50/196]	 loss 2.60085	 loss_align: 0.0759 loss_distill: 2.5250 
Epoch: [40][55/196]	 loss 2.88081	 loss_align: 0.1527 loss_distill: 2.7281 
Epoch: [40][60/196]	 loss 2.76647	 loss_align: 0.1384 loss_distill: 2.6281 
Epoch: [40][65/196]	 loss 2.87587	 loss_align: 0.1037 loss_distill: 2.7722 
Epoch: [40][70/196]	 loss 2.80049	 loss_align: 0.1475 loss_distill: 2.6530 
Epoch: [40][75/196]	 loss 2.79130	 loss_align: 0.1913 loss_distill: 2.5999 
Epoch: [40][80/196]	 loss 2.69682	 loss_align: 0.1070 loss_distill: 2.5898 
Epoch: [40][85/196]	 loss 2.85667	 loss_align: 0.1141 loss_distill: 2.7425 
Epoch: [40][90/196]	 loss 2.79756	 loss_align: 0.1273 loss_distill: 2.6702 
Epoch: [40][95/196]	 loss 2.80136	 loss_align: 0.1419 loss_distill: 2.6595 
Epoch: [40][100/196]	 loss 2.60800	 loss_align: 0.1212 loss_distill: 2.4868 
Epoch: [40][105/196]	 loss 2.84859	 loss_align: 0.1836 loss_distill: 2.6649 
Epoch: [40][110/196]	 loss 2.74816	 loss_align: 0.0841 loss_distill: 2.6640 
Epoch: [40][115/196]	 loss 2.47797	 loss_align: 0.1391 loss_distill: 2.3388 
Epoch: [40][120/196]	 loss 2.59598	 loss_align: 0.0930 loss_distill: 2.5030 
Epoch: [40][125/196]	 loss 2.69140	 loss_align: 0.1050 loss_distill: 2.5864 
Epoch: [40][130/196]	 loss 2.74769	 loss_align: 0.1610 loss_distill: 2.5866 
Epoch: [40][135/196]	 loss 2.93128	 loss_align: 0.0841 loss_distill: 2.8472 
Epoch: [40][140/196]	 loss 2.48137	 loss_align: 0.0982 loss_distill: 2.3832 
Epoch: [40][145/196]	 loss 2.57861	 loss_align: 0.0844 loss_distill: 2.4942 
Epoch: [40][150/196]	 loss 2.78572	 loss_align: 0.1436 loss_distill: 2.6422 
Epoch: [40][155/196]	 loss 2.62120	 loss_align: 0.1236 loss_distill: 2.4976 
Epoch: [40][160/196]	 loss 2.59282	 loss_align: 0.1111 loss_distill: 2.4818 
Epoch: [40][165/196]	 loss 2.72736	 loss_align: 0.1176 loss_distill: 2.6098 
Epoch: [40][170/196]	 loss 2.65264	 loss_align: 0.1468 loss_distill: 2.5058 
Epoch: [40][175/196]	 loss 2.57140	 loss_align: 0.0971 loss_distill: 2.4743 
Epoch: [40][180/196]	 loss 2.76179	 loss_align: 0.1990 loss_distill: 2.5627 
Epoch: [40][185/196]	 loss 2.78450	 loss_align: 0.1263 loss_distill: 2.6583 
Epoch: [40][190/196]	 loss 2.62117	 loss_align: 0.0810 loss_distill: 2.5402 
Epoch: [40][195/196]	 loss 0.21465	 loss_align: 0.0193 loss_distill: 0.1954 
Train Epoch: 40 Avg Loss: 2.7046 Batch_size: 256 lr: 0.03496793 txt_file: ./preparing_clip/pth/cifar100_a_photo_of_label.pth n_ctx:40
Epoch: [41][0/196]	 loss 2.87335	 loss_align: 0.2237 loss_distill: 2.6497 
Epoch: [41][5/196]	 loss 2.77304	 loss_align: 0.1540 loss_distill: 2.6191 
Epoch: [41][10/196]	 loss 2.53111	 loss_align: 0.1489 loss_distill: 2.3822 
Epoch: [41][15/196]	 loss 2.58038	 loss_align: 0.1048 loss_distill: 2.4756 
Epoch: [41][20/196]	 loss 2.75322	 loss_align: 0.1601 loss_distill: 2.5931 
Epoch: [41][25/196]	 loss 2.65306	 loss_align: 0.1008 loss_distill: 2.5523 
